0;1.68;0;1.9;98;0.5;962.2
0;1.68;0;2;98;1.4;961.7
0;1.68;0;1.9;98;1.2;961.2
0;1.68;0;1.7;98;0.8;961.1
0;1.68;2.778;1.5;98;0.2;960.5
0;1.69;22.222;1.6;98;0.2;960.3
0;1.69;47.222;2.2;98;0.3;960.3
0;1.69;47.222;2.3;96;0.5;959.5
0;1.69;47.222;2.5;94;0.2;958.9
0;1.69;55.556;2.8;94;0.5;958.5
0;1.69;80.556;3.7;92;0.4;957.6
0;1.69;75;3.5;92;0.6;957
0;1.69;22.222;3.2;93;0.4;956.1
0;1.69;0;2.8;95;0.9;955
0;1.69;0;2.4;98;0.4;953.7
0;1.69;0;2.2;98;1;952.5
0;1.69;0;2;98;1.6;951.7
0;1.71;0;1.2;98;1.1;950.8
0;1.76;0;1.4;98;0.8;950.4
0;1.82;0;0.9;98;0.3;950
0;1.88;0;0.7;98;0.5;948.7
0;1.94;0;1;98;0.4;948.4
0;2;0;-0.5;98;0.2;948.5
0;2.06;0;0.4;98;0.2;947.7
0;2.08;0;-0.2;98;0.2;947.9
0;2.03;0;-0.2;98;0.4;946.8
0;1.98;0;-0.7;98;0.2;947
0;1.92;0;-1.2;98;0.2;948.3
0;1.87;5.56;-1.4;98;0.1;949.3
0;1.81;30.56;-0.6;98;0.1;950.3
0;1.76;66.67;-0.1;98;0.4;950.9
0;1.71;116.67;0;98;0.6;951.5
0;1.65;122.22;1.1;98;0.7;952
0;1.62;122.22;2;98;0.6;952.6
0;1.59;105.56;2.1;98;0.4;953.3
0;1.56;94.44;2.2;98;0.5;953.4
0;1.53;47.22;1.6;98;0.6;953.7
0;1.51;0;1.4;98;0.5;954.2
0;1.48;0;0.6;98;0.3;954.8
0;1.45;0;0.3;98;0.4;955.2
0;1.42;0;-0.6;98;0.6;955.7
0;1.39;0;-1.1;98;0.4;956.3
0;1.36;0;-0.7;98;0.5;956.8
0;1.33;0;-0.6;98;0.7;957.4
0;1.3;0;-0.6;98;1;957.9
0;1.27;0;-0.5;98;0.8;957.5
0;1.26;0;-0.5;98;0.1;956.4
0;1.24;0;-0.4;98;0.9;954.1
0;1.22;0;-0.2;98;0.9;952.2
0;1.21;0;-0.2;98;0.3;951.3
0;1.19;0;-0.1;98;0.3;950.1
0;1.17;0;0;98;0.2;948.1
0;1.16;2.778;0;98;0.4;946
0;1.14;13.889;0;98;0.5;945.1
0;1.11;44.444;0.1;98;0.3;944.1
0;1.09;58.333;0.2;98;0.5;945.4
0;1.11;69.444;0.7;98;1;946.3
0;1.1;80.556;1;98;1.5;945.7
